ID	DateTime	Run	Retrieval_Trial	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	num_pulse	fifth_pulse_time	TrialStatus
60601	09/07/2021 13:54:25	1	1	1585763	1	664	1585174	1588812	1	665	1587294	2	1812	organic	incorrect	1590644	1	666	1589415	1592144	1	667	1591535	2	1114	1593293	1	667	1591535	foi_03389.png	foi_Pflanze.png	foi_Apfelkuchen.png	664	1585174	ok
60601	09/07/2021 13:54:37	1	2	1596542	1	669	1595775	1599258	1	670	1597895	3	1669	organic	correct	1600957	1	671	1600014	1603490	1	672	1602134	3	333	1603856	1	672	1602134	foc_02157.png	foc_Eule.png	foc_Brombeere.png	664	1585174	ok
60601	09/07/2021 13:54:48	1	3	1608455	1	674	1606375	1611021	1	676	1610614	2	964	inorganic	correct	1612020	1	676	1610614	1615153	1	678	1614854	2	409	1615586	1	678	1614854	far_00736.png	far_Heissluftballon.png	far_Giesskanne.png	664	1585174	ok
60601	09/07/2021 13:55:01	1	4	1619351	1	680	1619094	1622467	1	681	1621215	2	604	organic	incorrect	1623100	1	681	1621215	1627765	1	684	1627574	2	372	1628165	1	684	1627574	mou_01862.png	mou_Kraehe.png	mou_Croissant.png	664	1585174	ok
60601	09/07/2021 13:55:13	1	5	1632680	1	686	1631814	1635046	1	687	1633934	3	1591	organic	correct	1636679	1	688	1636055	1639778	1	689	1638174	2	312	1640128	1	689	1638174	mot_69374.png	mot_Hotdog.png	mot_Bison.png	664	1585174	ok
60601	09/07/2021 13:55:25	1	6	1644509	1	691	1642414	1647425	1	693	1646654	3	1478	organic	correct	1648941	1	694	1648774	1652340	1	695	1650894	4	1310	1653673	1	696	1653014	mom_59361.png	mom_Ei.png	mom_Loewe.png	664	1585174	ok
60601	09/07/2021 13:55:38	1	7	1655989	1	697	1655134	1659054	1	698	1657254	2	1599	inorganic	correct	1660687	1	699	1659374	1664403	1	701	1663614	2	335	1664769	1	701	1663614	fac_02146.png	fac_Ohrring.png	fac_Haarbuerste.png	664	1585174	ok
60601	09/07/2021 13:55:49	1	8	1669568	1	703	1667854	1671584	1	704	1669974	3	2637	inorganic	incorrect	1674249	1	706	1674214	1676449	1	707	1676334	3	493	1676965	1	707	1676334	mac_59169.png	mac_Medaille.png	mac_Dartpfeil.png	664	1585174	ok
60601	09/07/2021 13:56:00	1	9	1680397	1	708	1678454	1683363	1	710	1682694	3	1394	organic	correct	1684796	1	710	1682694	1687228	1	712	1686934	3	365	1687645	1	712	1686934	moh_06446.png	moh_Muecke.png	moh_Birne.png	664	1585174	ok
60601	09/07/2021 13:56:11	1	10	1691560	1	714	1691174	1694093	1	715	1693294	3	520	organic	correct	1694642	1	715	1693294	1697441	1	716	1695414	3	665	1698141	1	717	1697534	fok_09378.png	fok_Palme.png	fok_Kaenguruh.png	664	1585174	ok
60601	09/07/2021 13:56:20	1	11	1701823	1	719	1701774	1703923	1	719	1701774	2	1242	organic	incorrect	1705189	1	720	1703894	1707438	1	721	1706014	2	1117	1708588	1	722	1708133	fop_00621.png	fop_Koala.png	fop_Mango.png	664	1585174	ok
60601	09/07/2021 13:56:29	1	12	1711320	1	723	1710254	1713086	1	724	1712374	2	1966	organic	incorrect	1715085	1	725	1714493	1716535	1	725	1714493	2	972	1717535	1	726	1716614	mog_03090.png	mog_Fledermaus.png	mog_Pilz.png	664	1585174	ok
60601	09/07/2021 13:56:40	1	13	1720100	1	727	1718734	1723233	1	729	1722973	2	661	organic	incorrect	1723916	1	729	1722973	1726981	1	730	1725094	2	320	1727331	1	731	1727214	moj_11821.png	moj_Walnuss.png	moj_Blatt.png	664	1585174	ok
60601	09/07/2021 13:56:49	1	14	1730747	1	732	1729334	1733063	1	733	1731453	2	1868	inorganic	correct	1734979	1	734	1733574	1736995	1	735	1735694	3	962	1737994	1	736	1737813	fap_16329.png	fap_Knopf.png	fap_Kissen.png	664	1585174	ok
60601	09/07/2021 13:57:02	1	15	1740377	1	737	1739933	1743543	1	738	1742054	2	1707	inorganic	correct	1745275	1	739	1744174	1748158	1	740	1746293	4	1270	1749457	1	741	1748413	mat_23275.png	mat_Helm.png	mat_Feuerzeug.png	664	1585174	ok
60601	09/07/2021 13:57:13	1	16	1753039	1	743	1752653	1755872	1	744	1754773	3	1860	inorganic	incorrect	1757754	1	745	1756894	1759587	1	746	1759014	2	2244	1761870	1	747	1761133	fat_12032.png	fat_Einkaufswagen.png	fat_Kleiderbuegel.png	664	1585174	ok
60601	09/07/2021 13:57:24	1	17	1764086	1	748	1763253	1767384	1	749	1765374	2	1078	organic	incorrect	1768484	1	750	1767494	1770750	1	751	1769613	2	328	1771117	1	751	1769613	fov_15046.png	fov_Fisch.png	fov_Zucchini.png	664	1585174	ok
60601	09/07/2021 13:57:35	1	18	1775648	1	753	1773854	1778597	1	755	1778093	3	1190	inorganic	incorrect	1779814	1	755	1778093	1782579	1	757	1782334	3	638	1783262	1	757	1782334	mak_00987.png	mak_Rucksack.png	mak_Socken.png	664	1585174	ok
60601	09/07/2021 13:57:47	1	19	1786595	1	758	1784453	1788677	1	759	1786573	2	1010	inorganic	correct	1789710	1	760	1788693	1793342	1	762	1792933	4	798	1794175	1	762	1792933	maj_01545.png	maj_Computermaus.png	maj_Krawatte.png	664	1585174	ok
60601	09/07/2021 13:57:58	1	20	1797808	1	764	1797174	1800457	1	765	1799293	3	912	organic	correct	1801406	1	765	1799293	1804955	1	767	1803533	4	493	1805472	1	767	1803533	for_15187.png	for_Mandel.png	for_Seehund.png	664	1585174	ok
60601	09/07/2021 13:58:09	1	21	1808904	1	769	1807773	1811220	1	770	1809893	3	842	organic	correct	1812086	1	771	1812013	1814868	1	772	1814133	4	445	1815352	1	772	1814133	fou_17118.png	fou_Schmetterling.png	fou_Feige.png	664	1585174	ok
60601	09/07/2021 13:58:21	1	22	1820050	1	774	1818373	1823332	1	776	1822613	2	1027	inorganic	correct	1824382	1	776	1822613	1827597	1	778	1826853	2	583	1828214	1	778	1826853	mae_01010.png	mae_Taschenrechner.png	mae_Schach.png	664	1585174	ok
60601	09/07/2021 13:58:30	1	23	1832346	1	780	1831093	1834312	1	781	1833213	3	2243	inorganic	incorrect	1836578	1	782	1835333	1837994	1	783	1837453	2	1100	1839127	1	783	1837453	faw_14215.png	faw_Kuechenmaschine.png	faw_Hufeisen.png	664	1585174	ok
60601	09/07/2021 13:58:41	1	24	1841693	1	784	1839573	1843875	1	786	1843813	2	619	organic	incorrect	1844525	1	786	1843813	1848540	1	788	1848053	2	153	1848724	1	788	1848053	mob_00760.png	mob_Kiwi.png	mob_Igel.png	664	1585174	ok
60601	09/07/2021 13:58:52	1	25	1852689	1	790	1852292	1854605	1	791	1854413	3	1891	inorganic	incorrect	1856521	1	791	1854413	1858270	1	792	1856533	2	323	1858620	1	792	1856533	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	664	1585174	ok
60601	09/07/2021 13:59:05	1	26	1863052	1	795	1862893	1866184	1	796	1865013	2	602	organic	incorrect	1866817	1	796	1865013	1870816	1	798	1869252	3	229	1871083	1	798	1869252	foj_08220.png	foj_Rose.png	foj_Waffel.png	664	1585174	ok
60601	09/07/2021 13:59:16	1	27	1876098	1	801	1875612	1877814	1	802	1877733	3	1260	inorganic	incorrect	1879097	1	802	1877733	1882179	1	804	1881973	2	2558	1884778	1	805	1884092	fai_07494.png	fai_Foehn.png	fai_Kommode.png	664	1585174	ok
60601	09/07/2021 13:59:26	1	28	1887127	1	806	1886213	1888760	1	807	1888333	2	2039	organic	incorrect	1890826	1	808	1890452	1892525	1	808	1890452	2	824	1893375	1	809	1892572	mol_07679.png	mol_Schimpanse.png	mol_Pizza.png	664	1585174	ok
60601	09/07/2021 13:59:37	1	29	1896824	1	810	1894693	1899690	1	812	1898932	2	1373	organic	incorrect	1901089	1	813	1901052	1904122	1	814	1903173	2	1116	1905271	1	814	1903173	mon_65798.png	mon_Kartoffel.png	mon_Fuchs.png	664	1585174	ok
60601	09/07/2021 13:59:47	1	30	1907920	1	816	1907412	1909820	1	817	1909532	2	2182	inorganic	correct	1912035	1	818	1911653	1914035	1	819	1913772	2	837	1914901	1	819	1913772	mao_11634.png	mao_Kegel.png	mao_Stempel.png	664	1585174	ok
60601	09/07/2021 13:59:59	1	31	1918333	1	821	1918013	1921865	1	822	1920133	3	892	inorganic	incorrect	1922782	1	823	1922252	1926014	1	824	1924372	3	293	1926331	1	824	1924372	mai_06530.png	mai_Auto.png	mai_Gewehr.png	664	1585174	ok
60601	09/07/2021 14:00:12	1	32	1930713	1	826	1928612	1933695	1	828	1932852	3	1937	inorganic	incorrect	1935661	1	829	1934973	1938260	1	830	1937092	3	238	1938527	1	830	1937092	fal_07906.png	fal_Buegeleisen.png	fal_Korb.png	664	1585174	ok
60601	09/07/2021 14:00:23	1	33	1943025	1	832	1941332	1944874	1	833	1943452	3	2024	inorganic	incorrect	1946924	1	834	1945572	1950089	1	836	1949812	3	480	1950606	1	836	1949812	mas_41366.png	mas_Bueroklammer.png	mas_Tisch.png	664	1585174	ok
60601	09/07/2021 14:00:33	1	34	1954005	1	837	1951932	1956121	1	838	1954052	2	1122	inorganic	correct	1957270	1	839	1956172	1960786	1	841	1960412	2	619	1961435	1	841	1960412	maw_04767.png	maw_Pingpongschlaeger.png	maw_Schlauchboot.png	664	1585174	ok
60601	09/07/2021 14:00:43	1	35	1964684	1	843	1964652	1966450	1	843	1964652	3	1633	inorganic	incorrect	1968117	1	844	1966772	1969799	1	844	1966772	2	422	1970249	1	844	1966772	fax_14883.png	fax_Fahrrad.png	fax_Klebeband.png	664	1585174	ok
60601	09/07/2021 14:00:54	1	36	1974614	1	846	1973132	1976964	1	847	1975252	2	538	organic	incorrect	1977530	1	848	1977372	1981079	1	849	1979492	4	872	1981995	1	850	1981611	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	664	1585174	ok
