ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
67367	07/06/2021 14:39:49	1	1	45817	1	6	45429	48133	1	6	45429	52232	1	8	50832	2	1362	correct	53615	1	9	53532	fai_07494.png	fai_Foehn.png	inorganic	31932	ok
67367	07/06/2021 14:39:59	1	2	56297	1	10	56232	58313	1	10	56232	61995	1	12	61632	2	651	correct	62678	1	12	61632	mas_41366.png	mas_Bueroklammer.png	inorganic	31932	ok
67367	07/06/2021 14:40:12	1	3	66360	1	13	64332	69359	1	14	67032	74091	1	16	72432	2	863	correct	74991	1	16	72432	mal_04470.png	mal_Drucker.png	inorganic	31932	ok
67367	07/06/2021 14:40:24	1	4	79389	1	18	77831	82505	1	19	80532	86787	1	21	85931	2	1117	correct	87937	1	21	85931	mao_11634.png	mao_Stempel.png	inorganic	31932	ok
67367	07/06/2021 14:40:37	1	5	91735	1	23	91332	94168	1	24	94031	98966	1	25	96732	3	769	correct	99766	1	26	99432	mol_07679.png	mol_Schimpanse.png	organic	31932	ok
67367	07/06/2021 14:40:47	1	6	104048	1	27	102131	106347	1	28	104832	110512	1	30	110231	3	750	correct	111312	1	30	110231	foq_16799.png	foq_Pinguin.png	organic	31932	ok
67367	07/06/2021 14:40:55	1	7	114411	1	31	112932	116010	1	32	115632	119193	1	33	118331	3	1041	correct	120259	1	33	118331	fou_17118.png	fou_Feige.png	organic	31932	ok
67367	07/06/2021 14:41:07	1	8	122575	1	34	121032	126124	1	35	123731	130206	1	37	129132	3	927	correct	131155	1	37	129132	fot_00797.png	fot_Taube.png	organic	31932	ok
67367	07/06/2021 14:41:19	1	9	134671	1	39	134531	137170	1	39	134531	141185	1	41	139931	2	1333	correct	142551	1	41	139931	maw_04767.png	maw_Schlauchboot.png	inorganic	31932	ok
67367	07/06/2021 14:41:30	1	10	145917	1	43	145332	149166	1	44	148032	152265	1	45	150731	2	1047	correct	153348	1	45	150731	fag_06539.png	fag_Portemonnaie.png	inorganic	31932	ok
67367	07/06/2021 14:41:40	1	11	157247	1	47	156131	159812	1	48	158831	163561	1	49	161532	3	1413	correct	165011	1	50	164231	fok_09378.png	fok_Kaenguruh.png	organic	31932	ok
67367	07/06/2021 14:41:51	1	12	167776	1	51	166931	169626	1	51	166931	174474	1	53	172332	3	1130	correct	175640	1	54	175032	moj_11821.png	moj_Blatt.png	organic	31932	ok
67367	07/06/2021 14:42:01	1	13	178739	1	55	177732	180839	1	56	180432	184237	1	57	183132	3	662	correct	184921	1	57	183132	for_15187.png	for_Mandel.png	organic	31932	ok
67367	07/06/2021 14:42:12	1	14	188453	1	58	185832	191718	1	60	191232	195367	1	61	193932	3	736	correct	196133	1	61	193932	mou_01862.png	mou_Croissant.png	organic	31932	ok
67367	07/06/2021 14:42:21	1	15	199549	1	63	199332	201265	1	63	199332	204614	1	64	202032	2	2591	correct	207246	1	65	204732	faw_14215.png	faw_Kuechenmaschine.png	inorganic	31932	ok
67367	07/06/2021 14:42:32	1	16	208063	1	66	207432	210312	1	67	210132	214044	1	68	212832	3	953	correct	215027	1	68	212832	foi_03389.png	foi_Pflanze.png	organic	31932	ok
67367	07/06/2021 14:42:43	1	17	218909	1	70	218232	221658	1	71	220932	225490	1	72	223631	3	1552	correct	227073	1	73	226332	fop_00621.png	fop_Koala.png	organic	31932	ok
67367	07/06/2021 14:42:54	1	18	230505	1	74	229032	232638	1	75	231731	236953	1	76	234432	2	1638	correct	238619	1	77	237132	fan_17286.png	fan_Klavier.png	inorganic	31932	ok
