ID	DateTime	Run	Encoding_Trial	FaceBase_OnsetTime	FaceBase_OnsetTimeUncertainty	FaceBase_fMRI_Pulse	FaceBase_fMRI_PulseTime	Assoc_Encoding_OnsetTime	Assoc_Encoding_OnsetTimeUncertainty	Assoc_Encoding_fMRI_Pulse	Assoc_Encoding_fMRI_PulseTime	Immediate_Recall_OnsetTime	Immediate_Recall_OnsetTimeUncertainty	Immediate_Recall_fMRI_Pulse	Immediate_Recall_fMRI_PulseTime	Immediate_Recall_Pressed_Button	Immediate_Recall_RT	Immediate_Recall_Accuracy	Immediate_Recall_Feedback_OnsetTime	Immediate_Recall_Feedback_OnsetTimeUncertainty	Immediate_Recall_Feedback_fMRI_Pulse	Immediate_Recall_Feedback_fMRI_PulseTime	Presented_Person	Presented_Object	Object_Category	First_pulse_time	TrialStatus
69313	09/07/2021 14:37:38	1	1	68576	1	6	67858	72075	1	7	69980	75274	1	9	74220	3	1782	correct	77107	1	10	76340	fot_00797.png	fot_Salat.png	organic	57260	ok
69313	09/07/2021 14:37:51	1	2	80206	1	11	78460	82938	1	13	82700	87786	1	15	86940	2	965	correct	88786	1	15	86940	fat_12032.png	fat_Kleiderbuegel.png	inorganic	57260	ok
69313	09/07/2021 14:38:03	1	3	92951	1	17	91180	96017	1	19	95420	100482	1	21	99660	3	656	correct	101165	1	21	99660	foi_03389.png	foi_Pflanze.png	organic	57260	ok
69313	09/07/2021 14:38:13	1	4	105414	1	23	103900	107230	1	24	106020	110362	1	26	110259	3	1273	correct	111662	1	26	110259	mof_02408.png	mof_Hahn.png	organic	57260	ok
69313	09/07/2021 14:38:24	1	5	114661	1	28	114500	116943	1	29	116619	121642	1	31	120860	3	689	correct	122391	1	31	120860	foj_08220.png	foj_Rose.png	organic	57260	ok
69313	09/07/2021 14:38:34	1	6	125790	1	33	125099	129006	1	34	127220	132904	1	36	131459	2	658	correct	133588	1	36	131459	mat_23275.png	mat_Helm.png	inorganic	57260	ok
69313	09/07/2021 14:38:45	1	7	136403	1	38	135700	138319	1	39	137820	142851	1	41	142059	2	966	correct	143851	1	41	142059	mac_59169.png	mac_Medaille.png	inorganic	57260	ok
69313	09/07/2021 14:38:56	1	8	147500	1	43	146299	150898	1	45	150540	154714	1	46	152660	2	712	correct	155464	1	47	154779	fac_02146.png	fac_Haarbuerste.png	inorganic	57260	ok
69313	09/07/2021 14:39:09	1	9	158079	1	48	156899	161645	1	50	161140	166676	1	52	165379	3	1008	correct	167709	1	53	167500	mon_65798.png	mon_Kartoffel.png	organic	57260	ok
69313	09/07/2021 14:39:20	1	10	171258	1	54	169619	174107	1	56	173859	177956	1	57	175980	2	1129	correct	179122	1	58	178099	mal_04470.png	mal_Drucker.png	inorganic	57260	ok
69313	09/07/2021 14:39:32	1	11	182288	1	59	180219	185353	1	61	184459	189335	1	63	188699	2	1178	correct	190552	1	63	188699	far_00736.png	far_Heissluftballon.png	inorganic	57260	ok
69313	09/07/2021 14:39:43	1	12	194250	1	65	192939	196700	1	66	195059	199982	1	68	199299	3	1489	correct	201498	1	69	201419	foa_00207.png	foa_Marienkaefer.png	organic	57260	ok
69313	09/07/2021 14:39:55	1	13	204714	1	70	203539	208196	1	72	207779	212927	1	74	212019	2	656	correct	213610	1	74	212019	maj_01545.png	maj_Computermaus.png	inorganic	57260	ok
69313	09/07/2021 14:40:07	1	14	217026	1	76	216259	220192	1	77	218379	224324	1	79	222618	2	710	correct	225073	6	80	224739	fag_06539.png	fag_Portemonnaie.png	inorganic	57260	ok
69313	09/07/2021 14:40:17	1	15	229255	1	82	228979	231788	1	83	231099	235253	1	84	233219	3	1327	correct	236603	1	85	235339	fop_00621.png	fop_Koala.png	organic	57260	ok
69313	09/07/2021 14:40:26	1	16	238919	1	86	237459	240985	1	87	239579	244250	1	89	243819	3	920	correct	245200	1	89	243819	foe_08236.png	foe_Adler.png	organic	57260	ok
69313	09/07/2021 14:40:36	1	17	248032	1	90	245938	250048	1	91	248059	254630	1	94	254418	3	1039	correct	255696	1	94	254418	foq_16799.png	foq_Pinguin.png	organic	57260	ok
69313	09/07/2021 14:40:48	1	18	258295	1	95	256539	260378	1	96	258659	264593	1	98	262898	3	690	correct	265310	1	99	265019	mos_20953.png	mos_Traube.png	organic	57260	ok
69313	09/07/2021 14:40:59	1	19	269825	1	101	269258	272507	1	102	271379	277222	1	104	275619	2	677	correct	277922	1	105	277738	mau_49693.png	mau_Wasserventil.png	inorganic	57260	ok
69313	09/07/2021 14:41:10	1	20	281104	1	106	279859	283987	1	107	281979	287435	1	109	286218	3	925	correct	288385	1	110	288339	mog_03090.png	mog_Fledermaus.png	organic	57260	ok
69313	09/07/2021 14:41:21	1	21	291667	1	111	290459	294750	1	113	294698	298598	1	114	296819	2	1076	correct	299698	1	115	298938	maw_04767.png	maw_Schlauchboot.png	inorganic	57260	ok
69313	09/07/2021 14:41:31	1	22	303097	1	116	301058	305446	1	118	305299	309828	1	120	309538	3	641	correct	310494	1	120	309538	foc_02157.png	foc_Eule.png	organic	57260	ok
69313	09/07/2021 14:41:45	1	23	313277	1	121	311659	316826	1	123	315898	321674	1	125	320139	3	641	correct	322357	1	126	322258	fov_15046.png	fov_Fisch.png	organic	57260	ok
69313	09/07/2021 14:41:56	1	24	326922	1	128	326498	329138	1	129	328619	333237	1	131	332858	3	576	correct	333836	1	131	332858	mob_00760.png	mob_Igel.png	organic	57260	ok
