ID	DateTime	Run	Delayed_Retrieval_Trial	First_Pulse_Time	FaceRecog_OnsetTime	FaceRecog_OnsetTimeUncertainty	FaceRecog_fMRI_Pulse	FaceRecog_fMRI_PulseTime	Assoc_Retrieval_OnsetTime	Assoc_Retrieval_OnsetTimeUncertainty	Assoc_Retrieval_fMRI_Pulse	Assoc_Retrieval_fMRI_PulseTime	Assoc_Retrieval_Pressed_Button	Assoc_Retrieval_RT	Assoc_Retrieval_Response_Category	Assoc_Retrieval_Accuracy	Assoc_Retrieval_Feedback_OnsetTime	Assoc_Retrieval_Feedback_OnsetTimeUncertainty	Assoc_Retrieval_Feedback_fMRI_Pulse	Assoc_Retrieval_Feedback_fMRI_PulseTime	Retrieval_consc_Rating_OnsetTime	Retrieval_consc_Rating_OnsetTimeUncertainty	Retrieval_consc_Rating_fMRI_Pulse	Retrieval_consc_Rating_fMRI_PulseTime	Retrieval_consc_Rating_Pressed_Button	Retrieval_consc_Rating_RT	Retrieval_consc_Rating_Feedback_OnsetTime	Retrieval_consc_Rating_Feedback_OnsetTimeUncertainty	Retrieval_consc_Rating_Feedback_fMRI_Pulse	Retrieval_consc_Rating_Feedback_fMRI_PulseTime	ForcedChoice_OnsetTime	ForcedChoice_OnsetTimeUncertainty	ForcedChoice_fMRI_Pulse	ForcedChoice_fMRI_PulseTime	ForcedChoice_Pressed_Button	ForcedChoice_RT	ForcedChoice_Response_Category	ForcedChoice_Accuracy	ForcedChoice_Feedback_OnsetTime	ForcedChoice_Feedback_OnsetTimeUncertainty	ForcedChoice_Feedback_fMRI_Pulse	ForcedChoice_Feedback_fMRI_PulseTime	Recognition_consc_Rating_OnsetTime	Recognition_consc_Rating_OnsetTimeUncertainty	Recognition_consc_Rating_fMRI_Pulse	Recognition_consc_Rating_fMRI_PulseTime	Recognition_consc_Rating_Pressed_Button	Recognition_consc_Rating_RT	Recognition_consc_Rating_Feedback_OnsetTime	Recognition_consc_Rating_Feedback_OnsetTimeUncertainty	Recognition_consc_Rating_Feedback_fMRI_Pulse	Recognition_consc_Rating_Feedback_fMRI_PulseTime	Presented_Person	Presented_Target	Presented_Lure	TrialStatus
64143	08/25/2021 14:18:23	1	1	304640	317942	1	7	317334	320424	1	8	319480	2	1399	organic	incorrect	321857	1	9	321600	325439	1	10	323720	2	1440	326905	1	11	325841	329555	1	12	327960	2	2209	organic	incorrect	331804	1	13	330080	333437	1	14	332200	3	1193	334653	1	15	334320	moe_02012.png	moe_Pommes.png	moe_Waschbaer.png	ok
64143	08/25/2021 14:18:42	1	2	304640	337435	1	16	336440	339385	1	17	338560	3	985	organic	correct	340401	1	17	338560	344400	1	19	342800	4	1451	345882	1	20	344920	348115	1	21	347040	2	1049	organic	correct	349198	1	22	349160	351914	1	23	351280	4	493	352430	1	23	351280	mom_59361.png	mom_Loewe.png	mom_Ei.png	ok
64143	08/25/2021 14:19:03	1	3	304640	356512	1	25	355520	358128	1	26	357639	2	1578	inorganic	correct	359728	1	26	357639	361710	1	27	359760	4	975	362710	1	28	361880	366875	1	30	366120	2	537	inorganic	correct	367442	1	30	366120	372407	1	32	370360	4	253	372690	1	33	372479	maw_04767.png	maw_Schlauchboot.png	maw_Pingpongschlaeger.png	ok
64143	08/25/2021 14:19:24	1	4	304640	377255	1	35	376720	380037	1	36	378840	2	1144	organic	incorrect	381220	1	37	380959	384636	1	38	383080	2	1056	385719	1	39	385200	389101	1	40	387319	2	1974	organic	correct	391100	1	41	389439	394449	1	43	393680	3	977	395449	1	43	393680	mou_01862.png	mou_Croissant.png	mou_Kraehe.png	ok
64143	08/25/2021 14:19:45	1	5	304640	398998	1	45	397919	402497	1	47	402160	3	691	organic	correct	403213	1	47	402160	406462	1	49	406400	2	538	407028	1	49	406400	410994	1	51	410639	2	1341	organic	correct	412360	1	51	410639	414626	1	52	412759	0	0	414626	1	54	417000	foi_03389.png	foi_Apfelkuchen.png	foi_Pflanze.png	ok
64143	08/25/2021 14:20:07	1	6	304640	419441	1	55	419119	422340	1	56	421239	2	769	organic	incorrect	423140	1	56	421239	426988	1	58	425479	2	709	427721	1	59	427599	432170	1	61	431840	3	1731	organic	correct	433936	1	61	431840	437301	1	63	436079	4	719	438051	1	63	436079	fot_00797.png	fot_Taube.png	fot_Salat.png	ok
64143	08/25/2021 14:20:29	1	7	304640	441850	1	65	440320	444965	1	67	444559	2	1630	inorganic	correct	446632	1	67	444559	449414	1	69	448799	2	936	450380	1	69	448799	453379	1	71	453039	3	2435	inorganic	correct	455845	1	72	455160	458961	1	73	457279	4	630	459627	1	74	459399	mau_49693.png	mau_Wasserventil.png	mau_Leiter.png	ok
64143	08/25/2021 14:20:51	1	8	304640	463692	1	76	463639	466858	1	77	465759	2	332	inorganic	correct	467225	1	77	465759	470840	1	79	469999	4	350	471223	1	79	469999	474822	1	81	474239	2	902	inorganic	correct	475755	1	81	474239	480437	1	83	478479	4	395	480870	1	84	480599	fai_07494.png	fai_Foehn.png	fai_Kommode.png	ok
64143	08/25/2021 14:21:09	1	9	304640	485302	1	86	484839	487568	1	87	486959	2	1627	inorganic	correct	489217	1	88	489079	491416	1	89	491199	2	883	492333	1	89	491199	494965	1	90	493319	2	2145	inorganic	correct	497131	1	91	495439	499714	1	93	499679	4	493	500230	1	93	499679	mal_04470.png	mal_Drucker.png	mal_Kugelschreiber.png	ok
64143	08/25/2021 14:21:29	1	10	304640	503912	1	94	501799	506845	1	96	506039	3	1106	organic	correct	507977	1	96	506039	510410	1	98	510278	4	950	511393	1	98	510278	514625	1	100	514519	2	544	organic	correct	515192	1	100	514519	519823	1	102	518758	4	560	520407	1	102	518758	moj_11821.png	moj_Walnuss.png	moj_Blatt.png	ok
64143	08/25/2021 14:21:51	1	11	304640	523955	1	104	522999	526938	1	105	525118	3	1444	inorganic	incorrect	528421	1	106	527239	531370	1	107	529359	2	807	532203	1	108	531479	535635	1	109	533598	2	1905	inorganic	correct	537567	1	110	535719	540283	1	112	539958	4	265	540583	1	112	539958	fac_02146.png	fac_Ohrring.png	fac_Haarbuerste.png	ok
64143	08/25/2021 14:22:10	1	12	304640	545448	1	114	544199	548164	1	115	546319	3	1459	inorganic	incorrect	549647	1	116	548438	551563	1	117	550558	3	1300	552896	1	118	552679	555361	1	119	554799	3	1728	inorganic	correct	557111	1	120	556918	560676	1	121	559039	4	931	561643	1	122	561159	map_41499.png	map_Globus.png	map_Pfeife.png	ok
64143	08/25/2021 14:22:30	1	13	304640	564575	1	123	563278	566608	1	124	565398	2	935	organic	incorrect	567574	1	125	567519	571423	1	126	569639	3	1476	572922	1	127	571758	576071	1	129	575999	2	2589	organic	correct	578704	1	130	578118	580420	1	131	580238	4	1455	581902	1	131	580238	foc_02157.png	foc_Brombeere.png	foc_Eule.png	ok
64143	08/25/2021 14:22:51	1	14	304640	584118	1	132	582358	585884	1	133	584479	3	729	organic	correct	586651	1	134	586598	590550	1	135	588718	4	1187	591766	1	136	590838	595714	1	138	595078	2	552	organic	correct	596298	1	138	595078	601063	1	140	599319	4	1237	602329	1	141	601438	for_15187.png	for_Seehund.png	for_Mandel.png	ok
64143	08/25/2021 14:23:12	1	15	304640	605844	1	143	605678	608160	1	144	607799	2	1427	organic	incorrect	609610	1	144	607799	613392	1	146	612038	2	321	613742	1	146	612038	616974	1	148	616279	3	1655	organic	correct	618657	1	149	618398	621856	1	150	620518	3	383	622272	1	150	620518	mos_20953.png	mos_Eintagsfliege.png	mos_Traube.png	ok
64143	08/25/2021 14:23:31	1	16	304640	626371	1	152	624758	628553	1	153	626878	3	1707	inorganic	incorrect	630286	1	154	628998	633285	1	156	633238	2	1371	634685	1	156	633238	636901	1	157	635358	3	1495	inorganic	correct	638417	1	158	637478	641016	1	159	639598	4	704	641749	1	160	641718	fab_06018.png	fab_Staubsauger.png	fab_Kinderwagen.png	ok
